Client ID,Type,Status,Class Name,Start Datetime,Login Source,Membership Type,Location,Program Service,Counts Towards Membership Limits,Clients → Client Active,Class → Coach Name,Appointment Details - Appointment Booking → Provider Name
5190735,Classes,Attended,CrossFit: 12:30 PM,2024-09-03T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jose Espejo,
5161846,Classes,Attended,CrossFit: 6:00 PM,2024-09-03T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
5113053,Classes,Attended,CrossFit: 6:00 PM,2024-09-03T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
1154782,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
1154877,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
1635651,Classes,Attended,CrossFit: 5:30 AM,2024-09-02T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1718565,Classes,Attended,CrossFit: 12:30 PM,2024-09-02T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jose Espejo,
1764246,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2797452,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3064791,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3897555,Classes,Attended,CrossFit: 12:30 PM,2024-09-02T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Jose Espejo,
3897554,Classes,Attended,CrossFit: 12:30 PM,2024-09-02T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Jose Espejo,
3919778,Classes,Attended,CrossFit: 5:30 AM,2024-09-02T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3926427,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
4019347,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4010325,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3984977,Classes,Attended,CrossFit: 12:30 PM,2024-09-02T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jose Espejo,
4825866,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4573742,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4649935,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4529113,Classes,Attended,CrossFit: 5:30 AM,2024-09-02T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-09-02T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4522089,Classes,Attended,CrossFit: 5:30 AM,2024-09-02T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5161846,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
5173366,Classes,Attended,CrossFit: 5:30 AM,2024-09-02T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5251261,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-09-02T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jose Espejo,
4963701,Classes,Attended,CrossFit: 12:30 PM,2024-09-02T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Jose Espejo,
5373493,Classes,Attended,CrossFit: 12:30 PM,2024-09-02T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Jose Espejo,
5376664,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5441023,Classes,Attended,CrossFit: 6:00 PM,2024-09-02T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
4522089,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4797272,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3984977,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4404531,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4439367,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4349290,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3919778,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3897554,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3897555,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3162496,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3408134,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3789017,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154863,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154856,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5450678,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
5423019,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4975179,Classes,Attended,CrossFit: 5:30 AM,2024-08-30T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5089689,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-08-30T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3812687,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154863,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1109545,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797452,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2029238,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
3789017,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3408134,Classes,Attended,CrossFit: 12:30 PM,2024-08-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3897555,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
3812693,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3919778,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3926427,Classes,Attended,CrossFit: 12:30 PM,2024-08-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
4404531,Classes,Attended,CrossFit: 12:30 PM,2024-08-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3984977,Classes,Attended,CrossFit: 12:30 PM,2024-08-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4769029,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4761160,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
4825866,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-08-29T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-08-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5190735,Classes,Attended,CrossFit: 12:30 PM,2024-08-29T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4963701,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
5456018,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5301265,Classes,Attended,CrossFit: 6:00 PM,2024-08-29T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4522089,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4649935,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4797272,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4769029,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4741583,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4010325,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4404531,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3919778,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3897555,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3906236,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3926427,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3897554,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3064791,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3789017,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3781481,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2029238,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
1764246,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154782,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
1154863,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154856,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154796,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1109545,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5367356,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
5411179,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
5456018,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5450678,Classes,Attended,CrossFit: 5:30 AM,2024-08-28T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,James Rankin,
5027460,Classes,Attended,CrossFit: 12:30 PM,2024-08-28T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5047109,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5161846,Classes,Attended,CrossFit: 6:00 PM,2024-08-28T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
3812687,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1109545,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
1154796,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154856,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154782,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1764246,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2118440,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1793167,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2306527,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3781481,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3789017,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3869262,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3812693,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3897555,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
3906236,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3919778,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4404531,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4349290,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4010325,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4769029,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4797272,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4825866,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4467210,Classes,Attended,CrossFit: 5:30 AM,2024-08-27T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5161846,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Miguel Fernandes,
5251261,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5293376,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5316013,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5047109,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5089689,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5105068,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
4988491,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5411179,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5389441,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5376765,Classes,Attended,CrossFit: 6:00 PM,2024-08-27T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
5373493,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
5367356,Classes,Attended,CrossFit: 12:30 PM,2024-08-27T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
2307084,Classes,Attended,CrossFit: 12:30 PM,2024-08-26T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4467210,Classes,Attended,CrossFit: 5:30 AM,2024-08-26T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4477798,Classes,Attended,CrossFit: 5:30 AM,2024-08-26T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4649935,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4010325,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3984977,Classes,Attended,CrossFit: 12:30 PM,2024-08-26T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4349290,Classes,Attended,CrossFit: 12:30 PM,2024-08-26T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4404531,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
4424645,Classes,Attended,CrossFit: 12:30 PM,2024-08-26T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3919778,Classes,Attended,CrossFit: 5:30 AM,2024-08-26T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3926427,Classes,Attended,CrossFit: 12:30 PM,2024-08-26T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3906236,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3869262,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
3897555,Classes,Attended,CrossFit: 12:30 PM,2024-08-26T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Amy Flynn,
3781481,Classes,Attended,CrossFit: 5:30 AM,2024-08-26T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3064791,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2306527,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2314733,Classes,Attended,CrossFit: 5:30 AM,2024-08-26T05:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1764246,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
2519335,Classes,Attended,CrossFit: 12:30 PM,2024-08-26T12:30:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2797452,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
1154782,Classes,Attended,CrossFit: 6:00 PM,2024-08-26T18:00:00,Web,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Miguel Fernandes,
